pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_活（大）,specInfo_活（中）,specInfo_活（小）,prodPcat_贝壳类,prodPcat_其他类
2022-09-13,24.0,256,1,9,-0.9536809966304455,-0.300819807635668,24.0,24.0,24.0,21.0,24.0,False,True,False,False,True
2022-09-14,24.0,257,2,9,-0.9587178169872964,-0.2843591872810036,24.0,24.0,24.0,21.0,24.0,False,True,False,False,True
2022-09-14,35.0,257,2,9,-0.9587178169872964,-0.2843591872810036,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-09-14,37.5,257,2,9,-0.9587178169872964,-0.2843591872810036,37.5,37.5,40.0,35.0,38.458333333333336,True,False,False,True,False
2022-09-14,19.0,257,2,9,-0.9587178169872964,-0.2843591872810036,19.0,19.0,20.0,20.0,19.191666666666666,False,False,True,True,False
2022-09-14,24.0,257,2,9,-0.9587178169872964,-0.2843591872810036,24.0,24.0,27.5,24.0,24.958333333333332,False,True,False,True,False
2022-09-14,20.0,257,2,9,-0.9587178169872964,-0.2843591872810036,20.0,20.0,20.0,15.0,20.0,False,False,True,False,True
2022-09-15,37.5,258,3,9,-0.9634705485641486,-0.26781430516217486,37.5,37.5,40.0,35.0,38.375,True,False,False,True,False
2022-09-15,35.0,258,3,9,-0.9634705485641486,-0.26781430516217486,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-09-15,24.0,258,3,9,-0.9634705485641486,-0.26781430516217486,24.0,24.0,26.5,24.0,24.875,False,True,False,True,False
2022-09-15,20.0,258,3,9,-0.9634705485641486,-0.26781430516217486,20.0,20.0,20.0,15.0,20.0,False,False,True,False,True
2022-09-15,19.0,258,3,9,-0.9634705485641486,-0.26781430516217486,19.0,19.0,19.5,20.0,19.175,False,False,True,True,False
2022-09-15,24.0,258,3,9,-0.9634705485641486,-0.26781430516217486,24.0,24.0,24.0,21.0,24.0,False,True,False,False,True
2022-09-16,24.0,259,4,9,-0.9679377830240642,-0.25119006388481957,24.0,24.0,26.5,24.0,24.791666666666668,False,True,False,True,False
2022-09-16,24.0,259,4,9,-0.9679377830240642,-0.25119006388481957,24.0,24.0,24.0,21.0,24.0,False,True,False,False,True
2022-09-16,37.5,259,4,9,-0.9679377830240642,-0.25119006388481957,37.5,37.5,40.0,35.0,38.291666666666664,True,False,False,True,False
2022-09-16,19.0,259,4,9,-0.9679377830240642,-0.25119006388481957,19.0,19.0,19.5,20.0,19.158333333333335,False,False,True,True,False
2022-09-16,20.0,259,4,9,-0.9679377830240642,-0.25119006388481957,20.0,20.0,20.0,15.0,20.0,False,False,True,False,True
2022-09-16,35.0,259,4,9,-0.9679377830240642,-0.25119006388481957,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-09-17,37.0,260,5,9,-0.9721181966290612,-0.23449138957041052,37.5,37.5,40.0,35.0,38.19166666666667,True,False,False,True,False
2022-09-17,19.0,260,5,9,-0.9721181966290612,-0.23449138957041052,19.0,19.0,19.5,20.0,19.141666666666666,False,False,True,True,False
2022-09-17,24.0,260,5,9,-0.9721181966290612,-0.23449138957041052,24.0,24.0,24.0,21.0,24.0,False,True,False,False,True
2022-09-17,35.0,260,5,9,-0.9721181966290612,-0.23449138957041052,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-09-17,24.0,260,5,9,-0.9721181966290612,-0.23449138957041052,24.0,24.0,26.5,24.0,24.708333333333332,False,True,False,True,False
2022-09-17,20.0,260,5,9,-0.9721181966290612,-0.23449138957041052,20.0,20.0,20.0,15.25,20.0,False,False,True,False,True
2022-09-18,24.0,261,6,9,-0.9760105506323682,-0.21772323039653224,24.0,24.0,24.0,21.0,24.0,False,True,False,False,True
2022-09-18,20.0,261,6,9,-0.9760105506323682,-0.21772323039653224,20.0,20.0,20.0,15.5,20.0,False,False,True,False,True
2022-09-18,24.0,261,6,9,-0.9760105506323682,-0.21772323039653224,24.0,24.0,26.5,24.0,24.625,False,True,False,True,False
2022-09-18,36.5,261,6,9,-0.9760105506323682,-0.21772323039653224,37.0,37.5,40.0,35.0,38.075,True,False,False,True,False
2022-09-18,19.0,261,6,9,-0.9760105506323682,-0.21772323039653224,19.0,19.0,19.5,20.0,19.125,False,False,True,True,False
2022-09-18,35.0,261,6,9,-0.9760105506323682,-0.21772323039653224,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-09-19,36.5,262,0,9,-0.9796136916454901,-0.20089055513063528,36.5,37.5,40.0,35.0,37.958333333333336,True,False,False,True,False
2022-09-19,19.0,262,0,9,-0.9796136916454901,-0.20089055513063528,19.0,19.0,19.5,20.0,19.108333333333334,False,False,True,True,False
2022-09-19,24.0,262,0,9,-0.9796136916454901,-0.20089055513063528,24.0,24.0,26.5,24.0,24.541666666666668,False,True,False,True,False
2022-09-19,20.0,262,0,9,-0.9796136916454901,-0.20089055513063528,20.0,20.0,20.0,15.5,20.0,False,False,True,False,True
2022-09-19,35.0,262,0,9,-0.9796136916454901,-0.20089055513063528,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-09-19,24.0,262,0,9,-0.9796136916454901,-0.20089055513063528,24.0,24.0,24.0,21.0,24.0,False,True,False,False,True
2022-09-20,19.0,263,1,9,-0.9829265519799822,-0.18399835165767986,19.0,19.0,19.5,20.0,19.091666666666665,False,False,True,True,False
2022-09-20,24.0,263,1,9,-0.9829265519799822,-0.18399835165767986,24.0,24.0,26.5,24.0,24.458333333333332,False,True,False,True,False
2022-09-20,35.0,263,1,9,-0.9829265519799822,-0.18399835165767986,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-09-20,24.0,263,1,9,-0.9829265519799822,-0.18399835165767986,24.0,24.0,24.0,21.0,24.0,False,True,False,False,True
2022-09-20,36.5,263,1,9,-0.9829265519799822,-0.18399835165767986,36.5,37.5,40.0,35.0,37.84166666666667,True,False,False,True,False
2022-09-20,20.0,263,1,9,-0.9829265519799822,-0.18399835165767986,20.0,20.0,20.0,15.5,20.0,False,False,True,False,True
2022-09-21,35.0,264,2,9,-0.9859481499638303,-0.1670516255021195,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-09-21,20.0,264,2,9,-0.9859481499638303,-0.1670516255021195,20.0,20.0,20.0,15.5,20.0,False,False,True,False,True
2022-09-21,24.0,264,2,9,-0.9859481499638303,-0.1670516255021195,24.0,24.0,24.0,21.0,24.0,False,True,False,False,True
2022-09-21,24.0,264,2,9,-0.9859481499638303,-0.1670516255021195,24.0,24.0,26.5,24.0,24.375,False,True,False,True,False
2022-09-21,19.0,264,2,9,-0.9859481499638303,-0.1670516255021195,19.0,19.0,19.5,20.0,19.075,False,False,True,True,False
2022-09-21,36.5,264,2,9,-0.9859481499638303,-0.1670516255021195,36.5,37.5,40.0,35.0,37.725,True,False,False,True,False
2022-09-22,24.0,265,3,9,-0.9886775902323404,-0.15005539834465262,24.0,24.0,24.0,21.0,24.0,False,True,False,False,True
2022-09-22,19.0,265,3,9,-0.9886775902323404,-0.15005539834465262,19.0,19.0,19.5,20.0,19.058333333333334,False,False,True,True,False
2022-09-22,36.5,265,3,9,-0.9886775902323404,-0.15005539834465262,36.5,37.5,40.0,35.0,37.608333333333334,True,False,False,True,False
2022-09-22,20.0,265,3,9,-0.9886775902323404,-0.15005539834465262,20.0,20.0,20.0,15.5,20.0,False,False,True,False,True
2022-09-22,25.0,265,3,9,-0.9886775902323404,-0.15005539834465262,24.0,24.0,26.5,24.0,24.325,False,True,False,True,False
2022-09-22,35.0,265,3,9,-0.9886775902323404,-0.15005539834465262,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-09-23,19.0,266,4,9,-0.9911140639934546,-0.13301470653419636,19.0,19.0,19.5,20.0,19.041666666666668,False,False,True,True,False
2022-09-23,36.5,266,4,9,-0.9911140639934546,-0.13301470653419636,36.5,37.5,40.0,35.0,37.49166666666667,True,False,False,True,False
2022-09-23,20.0,266,4,9,-0.9911140639934546,-0.13301470653419636,20.0,20.0,20.0,15.5,20.0,False,False,True,False,True
2022-09-23,24.0,266,4,9,-0.9911140639934546,-0.13301470653419636,24.0,24.0,24.0,22.0,24.0,False,True,False,False,True
2022-09-23,25.0,266,4,9,-0.9911140639934546,-0.13301470653419636,25.0,24.0,26.5,24.0,24.275,False,True,False,True,False
2022-09-23,35.0,266,4,9,-0.9911140639934546,-0.13301470653419636,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-09-24,36.5,267,5,9,-0.9932568492674143,-0.11593459959550066,36.5,37.0,40.0,35.0,37.375,True,False,False,True,False
2022-09-24,24.0,267,5,9,-0.9932568492674143,-0.11593459959550066,24.0,24.0,24.0,23.0,24.0,False,True,False,False,True
2022-09-24,19.0,267,5,9,-0.9932568492674143,-0.11593459959550066,19.0,19.0,19.5,20.0,19.025,False,False,True,True,False
2022-09-24,20.0,267,5,9,-0.9932568492674143,-0.11593459959550066,20.0,20.0,20.0,15.5,20.0,False,False,True,False,True
2022-09-24,25.0,267,5,9,-0.9932568492674143,-0.11593459959550066,25.0,24.0,26.5,24.0,24.225,False,True,False,True,False
2022-09-24,35.0,267,5,9,-0.9932568492674143,-0.11593459959550066,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-09-25,24.0,268,6,9,-0.9951053111006974,-0.09882013873287211,24.0,24.0,24.0,23.0,24.0,False,True,False,False,True
2022-09-25,19.0,268,6,9,-0.9951053111006974,-0.09882013873287211,19.0,19.0,19.5,20.0,19.008333333333333,False,False,True,True,False
2022-09-25,36.5,268,6,9,-0.9951053111006974,-0.09882013873287211,36.5,36.5,40.0,35.0,37.25833333333333,True,False,False,True,False
2022-09-25,25.0,268,6,9,-0.9951053111006974,-0.09882013873287211,25.0,24.0,26.5,24.0,24.175,False,True,False,True,False
2022-09-25,35.0,268,6,9,-0.9951053111006974,-0.09882013873287211,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-09-25,20.0,268,6,9,-0.9951053111006974,-0.09882013873287211,20.0,20.0,20.0,15.5,20.0,False,False,True,False,True
2022-09-26,36.5,269,0,9,-0.99665890175417,-0.08167639533042288,36.5,36.5,38.75,35.0,37.18333333333333,True,False,False,True,False
2022-09-26,20.0,269,0,9,-0.99665890175417,-0.08167639533042288,20.0,20.0,20.0,15.5,20.0,False,False,True,False,True
2022-09-26,25.0,269,0,9,-0.99665890175417,-0.08167639533042288,25.0,24.0,25.25,24.0,24.166666666666668,False,True,False,True,False
2022-09-26,19.0,269,0,9,-0.99665890175417,-0.08167639533042288,19.0,19.0,19.25,20.0,19.0,False,False,True,True,False
2022-09-26,35.0,269,0,9,-0.99665890175417,-0.08167639533042288,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-09-26,24.0,269,0,9,-0.99665890175417,-0.08167639533042288,24.0,24.0,24.0,23.0,24.0,False,True,False,False,True
2022-09-27,25.0,270,1,9,-0.9979171608653922,-0.06450844944931625,25.0,24.0,24.0,24.0,24.2,False,True,False,True,False
2022-09-27,36.5,270,1,9,-0.9979171608653922,-0.06450844944931625,36.5,36.5,37.5,35.0,37.15,True,False,False,True,False
2022-09-27,19.0,270,1,9,-0.9979171608653922,-0.06450844944931625,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-09-27,20.0,270,1,9,-0.9979171608653922,-0.06450844944931625,20.0,20.0,20.0,15.5,20.0,False,False,True,False,True
2022-09-27,35.0,270,1,9,-0.9979171608653922,-0.06450844944931625,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-09-27,24.0,270,1,9,-0.9979171608653922,-0.06450844944931625,24.0,24.0,24.0,23.0,24.0,False,True,False,False,True
2022-09-28,36.5,271,2,9,-0.9988797155850335,-0.04732138832243232,36.5,36.5,37.5,35.0,37.11666666666667,True,False,False,True,False
2022-09-28,25.0,271,2,9,-0.9988797155850335,-0.04732138832243232,25.0,24.0,24.0,24.0,24.233333333333334,False,True,False,True,False
2022-09-28,20.0,271,2,9,-0.9988797155850335,-0.04732138832243232,20.0,20.0,20.0,15.5,20.0,False,False,True,False,True
2022-09-28,35.0,271,2,9,-0.9988797155850335,-0.04732138832243232,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-09-28,19.0,271,2,9,-0.9988797155850335,-0.04732138832243232,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-09-28,24.0,271,2,9,-0.9988797155850335,-0.04732138832243232,24.0,24.0,24.0,23.0,24.0,False,True,False,False,True
2022-09-29,24.0,272,3,9,-0.9995462806873573,-0.03012030484690836,24.0,24.0,24.0,23.0,24.0,False,True,False,False,True
2022-09-29,19.0,272,3,9,-0.9995462806873573,-0.03012030484690836,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-09-29,35.0,272,3,9,-0.9995462806873573,-0.03012030484690836,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-09-29,36.5,272,3,9,-0.9995462806873573,-0.03012030484690836,36.5,36.5,37.5,35.0,37.083333333333336,True,False,False,True,False
2022-09-29,20.0,272,3,9,-0.9995462806873573,-0.03012030484690836,20.0,20.0,20.0,15.5,20.0,False,False,True,False,True
2022-09-29,25.0,272,3,9,-0.9995462806873573,-0.03012030484690836,25.0,25.0,24.0,24.0,24.266666666666666,False,True,False,True,False
2022-09-30,35.0,273,4,9,-0.9999166586547379,-0.012910296075008843,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-09-30,19.0,273,4,9,-0.9999166586547379,-0.012910296075008843,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-09-30,20.0,273,4,9,-0.9999166586547379,-0.012910296075008843,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-09-30,25.0,273,4,9,-0.9999166586547379,-0.012910296075008843,25.0,25.0,24.0,24.0,24.3,False,True,False,True,False
2022-09-30,36.5,273,4,9,-0.9999166586547379,-0.012910296075008843,36.5,36.5,37.5,35.0,37.05,True,False,False,True,False
2022-09-30,24.0,273,4,9,-0.9999166586547379,-0.012910296075008843,24.0,24.0,24.0,23.0,24.0,False,True,False,False,True
2022-10-01,19.0,274,5,10,-0.9999907397361901,0.004303538296243821,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-10-01,20.0,274,5,10,-0.9999907397361901,0.004303538296243821,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-10-01,35.0,274,5,10,-0.9999907397361901,0.004303538296243821,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-10-01,36.5,274,5,10,-0.9999907397361901,0.004303538296243821,36.5,36.5,37.5,35.0,37.016666666666666,True,False,False,True,False
2022-10-01,24.0,274,5,10,-0.9999907397361901,0.004303538296243821,24.0,24.0,24.0,23.0,24.0,False,True,False,False,True
2022-10-01,25.0,274,5,10,-0.9999907397361901,0.004303538296243821,25.0,25.0,24.0,24.0,24.333333333333332,False,True,False,True,False
2022-10-02,20.0,275,6,10,-0.9997685019798909,0.021516097436222233,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-10-02,19.0,275,6,10,-0.9997685019798909,0.021516097436222233,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-10-02,25.0,275,6,10,-0.9997685019798909,0.021516097436222233,25.0,25.0,24.0,24.0,24.366666666666667,False,True,False,True,False
2022-10-02,36.5,275,6,10,-0.9997685019798909,0.021516097436222233,36.5,36.5,37.5,35.0,36.983333333333334,True,False,False,True,False
2022-10-02,35.0,275,6,10,-0.9997685019798909,0.021516097436222233,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-10-02,24.0,275,6,10,-0.9997685019798909,0.021516097436222233,24.0,24.0,24.0,23.0,24.0,False,True,False,False,True
2022-10-03,35.0,276,0,10,-0.9992500112396835,0.03872228089217399,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-10-03,20.0,276,0,10,-0.9992500112396835,0.03872228089217399,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-10-03,36.5,276,0,10,-0.9992500112396835,0.03872228089217399,36.5,36.5,37.5,35.0,36.95,True,False,False,True,False
2022-10-03,24.0,276,0,10,-0.9992500112396835,0.03872228089217399,24.0,24.0,24.0,22.5,24.0,False,True,False,False,True
2022-10-03,19.0,276,0,10,-0.9992500112396835,0.03872228089217399,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-10-03,25.0,276,0,10,-0.9992500112396835,0.03872228089217399,25.0,25.0,24.0,24.0,24.4,False,True,False,True,False
2022-10-04,25.0,277,1,10,-0.9984354211555643,0.05591699010060302,25.0,25.0,24.0,24.0,24.433333333333334,False,True,False,True,False
2022-10-04,20.0,277,1,10,-0.9984354211555643,0.05591699010060302,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-10-04,19.0,277,1,10,-0.9984354211555643,0.05591699010060302,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-10-04,35.0,277,1,10,-0.9984354211555643,0.05591699010060302,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-10-04,36.5,277,1,10,-0.9984354211555643,0.05591699010060302,36.5,36.5,37.5,35.0,36.916666666666664,True,False,False,True,False
2022-10-04,24.0,277,1,10,-0.9984354211555643,0.05591699010060302,24.0,24.0,24.0,22.5,24.0,False,True,False,False,True
2022-10-05,20.0,278,2,10,-0.9973249731081555,0.07309512989807776,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-10-05,35.0,278,2,10,-0.9973249731081555,0.07309512989807776,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-10-05,36.5,278,2,10,-0.9973249731081555,0.07309512989807776,36.5,36.5,37.5,35.0,36.88333333333333,True,False,False,True,False
2022-10-05,24.0,278,2,10,-0.9973249731081555,0.07309512989807776,24.0,24.0,24.0,22.5,24.0,False,True,False,False,True
2022-10-05,25.0,278,2,10,-0.9973249731081555,0.07309512989807776,25.0,25.0,24.0,24.0,24.466666666666665,False,True,False,True,False
2022-10-05,19.0,278,2,10,-0.9973249731081555,0.07309512989807776,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-10-06,36.5,279,3,10,-0.9959189961471792,0.0902516100310407,36.5,36.5,37.5,35.0,36.85,True,False,False,True,False
2022-10-06,35.0,279,3,10,-0.9959189961471792,0.0902516100310407,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-10-06,24.0,279,3,10,-0.9959189961471792,0.0902516100310407,24.0,24.0,24.0,22.5,24.0,False,True,False,False,True
2022-10-06,20.0,279,3,10,-0.9959189961471792,0.0902516100310407,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-10-06,25.0,279,3,10,-0.9959189961471792,0.0902516100310407,25.0,25.0,24.0,24.0,24.5,False,True,False,True,False
2022-10-06,19.0,279,3,10,-0.9959189961471792,0.0902516100310407,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-10-07,20.0,280,4,10,-0.994217906893952,0.10738134666416306,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-10-07,36.5,280,4,10,-0.994217906893952,0.10738134666416306,36.5,36.5,37.5,35.0,36.81666666666667,True,False,False,True,False
2022-10-07,24.0,280,4,10,-0.994217906893952,0.10738134666416306,24.0,24.0,24.0,22.5,24.0,False,True,False,False,True
2022-10-07,25.0,280,4,10,-0.994217906893952,0.10738134666416306,25.0,25.0,24.0,24.0,24.533333333333335,False,True,False,True,False
2022-10-07,35.0,280,4,10,-0.994217906893952,0.10738134666416306,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-10-07,19.0,280,4,10,-0.994217906893952,0.10738134666416306,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-10-08,19.0,281,5,10,-0.9922222094179324,0.12447926388678869,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-10-08,24.0,281,5,10,-0.9922222094179324,0.12447926388678869,24.0,24.0,24.0,22.5,24.0,False,True,False,False,True
2022-10-08,20.0,281,5,10,-0.9922222094179324,0.12447926388678869,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-10-08,25.0,281,5,10,-0.9922222094179324,0.12447926388678869,25.0,25.0,24.0,24.0,24.566666666666666,False,True,False,True,False
2022-10-08,35.0,281,5,10,-0.9922222094179324,0.12447926388678869,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-10-08,36.5,281,5,10,-0.9922222094179324,0.12447926388678869,36.5,36.5,37.5,35.0,36.78333333333333,True,False,False,True,False
2022-10-09,19.0,282,6,10,-0.989932495087353,0.141540295217043,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-10-09,25.0,282,6,10,-0.989932495087353,0.141540295217043,25.0,25.0,24.0,24.0,24.6,False,True,False,True,False
2022-10-09,35.0,282,6,10,-0.989932495087353,0.141540295217043,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-10-09,36.5,282,6,10,-0.989932495087353,0.141540295217043,36.5,36.5,37.5,35.0,36.75,True,False,False,True,False
2022-10-09,24.0,282,6,10,-0.989932495087353,0.141540295217043,24.0,24.0,24.0,22.5,24.0,False,True,False,False,True
2022-10-09,20.0,282,6,10,-0.989932495087353,0.141540295217043,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-10-10,36.5,283,0,10,-0.9873494423939864,0.15855938510313475,36.5,36.5,37.5,35.0,36.71666666666667,True,False,False,True,False
2022-10-10,24.0,283,0,10,-0.9873494423939864,0.15855938510313475,24.0,24.0,24.0,22.5,24.0,False,True,False,False,True
2022-10-10,20.0,283,0,10,-0.9873494423939864,0.15855938510313475,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-10-10,35.0,283,0,10,-0.9873494423939864,0.15855938510313475,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-10-10,19.0,283,0,10,-0.9873494423939864,0.15855938510313475,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-10-10,25.0,283,0,10,-0.9873494423939864,0.15855938510313475,25.0,25.0,24.0,24.0,24.633333333333333,False,True,False,True,False
2022-10-11,19.0,284,1,10,-0.9844738167520923,0.17553149042142777,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-10-11,36.5,284,1,10,-0.9844738167520923,0.17553149042142777,36.5,36.5,37.5,35.0,36.68333333333333,True,False,False,True,False
