pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_25kg,prodPcat_米面类
2023-01-21,2.07,21,5,1,0.3536761221763716,0.9353679493131483,2.07,2.07,2.07,1.9118181818181816,2.07,True,True
2023-01-22,2.07,22,6,1,0.3697245428906731,0.9291414114031743,2.07,2.07,2.07,1.9136363636363636,2.07,True,True
2023-01-23,2.07,23,0,1,0.38566340624360707,0.9226395488404876,2.07,2.07,2.07,1.9154545454545453,2.07,True,True
2023-01-24,2.07,24,1,1,0.401487989205973,0.9158642882672872,2.07,2.07,2.07,1.9172727272727272,2.07,True,True
2023-01-25,2.07,25,2,1,0.4171936026123168,0.9088176373395029,2.07,2.07,2.07,1.919090909090909,2.07,True,True
2023-01-26,2.07,26,3,1,0.4327755925504312,0.901501684131884,2.07,2.07,2.07,1.920909090909091,2.07,True,True
2023-01-27,2.07,27,4,1,0.4482293417404106,0.893918596519257,2.07,2.07,2.07,1.9227272727272726,2.07,True,True
2023-01-28,2.07,28,5,1,0.4635502709028509,0.886070621534138,2.07,2.07,2.07,1.9245454545454546,2.07,True,True
2023-01-29,2.07,29,6,1,0.47873384011578846,0.8779600847008882,2.07,2.07,2.07,1.9263636363636363,2.07,True,True
2023-01-30,2.07,30,0,1,0.49377555015997715,0.869589389346611,2.07,2.07,2.07,1.9281818181818182,2.07,True,True
2023-01-31,2.07,31,1,1,0.5086709438521044,0.8609610158889943,2.07,2.07,2.07,1.93,2.07,True,True
2023-02-01,2.07,32,2,2,0.5234156073655503,0.8520775211013093,2.07,2.07,2.07,1.926,2.07,True,True
2023-02-02,2.07,33,3,2,0.5380051715382996,0.8429415373547828,2.07,2.07,2.07,1.922,2.07,True,True
2023-02-03,2.07,34,4,2,0.5524353131676196,0.8335557718385699,2.07,2.07,2.07,1.918,2.07,True,True
2023-02-04,2.07,35,5,2,0.5667017562911176,0.8239230057575542,2.07,2.07,2.07,1.914,2.07,True,True
2023-02-05,2.07,36,6,2,0.5808002734538009,0.8140460935082178,2.07,2.07,2.07,1.91,2.07,True,True
2023-02-06,2.07,37,0,2,0.5947266869607634,0.8039279618328213,2.07,2.07,2.07,1.906,2.07,True,True
2023-02-07,2.07,38,1,2,0.6084768701151261,0.7935716089521474,2.07,2.07,2.07,1.902,2.07,True,True
2023-02-08,2.07,39,2,2,0.6220467484408675,0.7829801036770629,2.07,2.07,2.07,1.898,2.07,True,True
2023-02-09,2.07,40,3,2,0.6354323008901774,0.7721565844991642,2.07,2.07,2.07,1.894,2.07,True,True
2023-02-10,2.07,41,4,2,0.6486295610349814,0.7611042586607747,2.07,2.07,2.07,1.89,2.07,True,True
