pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_25kg,prodPcat_米面类
2023-01-24,1.89,24,1,1,0.401487989205973,0.9158642882672872,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-25,1.89,25,2,1,0.4171936026123168,0.9088176373395029,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-26,1.89,26,3,1,0.4327755925504312,0.901501684131884,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-27,1.89,27,4,1,0.4482293417404106,0.893918596519257,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-28,1.89,28,5,1,0.4635502709028509,0.886070621534138,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-29,1.89,29,6,1,0.47873384011578846,0.8779600847008882,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-30,1.89,30,0,1,0.49377555015997715,0.869589389346611,1.89,1.89,1.89,1.69,1.89,True,True
2023-01-31,1.89,31,1,1,0.5086709438521044,0.8609610158889943,1.89,1.89,1.89,1.69,1.89,True,True
2023-02-01,1.887142857142857,32,2,2,0.5234156073655503,0.8520775211013093,1.89,1.89,1.89,1.69,1.8899047619047618,True,True
2023-02-02,1.8842857142857141,33,3,2,0.5380051715382996,0.8429415373547828,1.887142857142857,1.89,1.89,1.69,1.8897142857142855,True,True
2023-02-03,1.8814285714285715,34,4,2,0.5524353131676196,0.8335557718385699,1.8842857142857141,1.89,1.89,1.69,1.8894285714285712,True,True
2023-02-04,1.8785714285714286,35,5,2,0.5667017562911176,0.8239230057575542,1.8814285714285715,1.89,1.89,1.69,1.889047619047619,True,True
2023-02-05,1.8757142857142857,36,6,2,0.5808002734538009,0.8140460935082178,1.8785714285714286,1.89,1.89,1.69,1.8885714285714286,True,True
2023-02-06,1.8728571428571428,37,0,2,0.5947266869607634,0.8039279618328213,1.8757142857142857,1.89,1.89,1.69,1.8880000000000001,True,True
2023-02-07,1.8699999999999999,38,1,2,0.6084768701151261,0.7935716089521474,1.8728571428571428,1.89,1.89,1.69,1.8873333333333333,True,True
2023-02-08,1.867142857142857,39,2,2,0.6220467484408675,0.7829801036770629,1.8699999999999999,1.887142857142857,1.89,1.69,1.8865714285714286,True,True
2023-02-09,1.8642857142857143,40,3,2,0.6354323008901774,0.7721565844991642,1.867142857142857,1.8842857142857141,1.89,1.69,1.8857142857142857,True,True
2023-02-10,1.8614285714285714,41,4,2,0.6486295610349814,0.7611042586607747,1.8642857142857143,1.8814285714285715,1.89,1.69,1.8847619047619046,True,True
2023-02-11,1.8585714285714285,42,5,2,0.6616346182422783,0.7498264012045686,1.8614285714285714,1.8785714285714286,1.89,1.683,1.8837142857142857,True,True
2023-02-12,1.8557142857142856,43,6,2,0.6744436188329455,0.7383263540031065,1.8585714285714285,1.8757142857142857,1.89,1.676,1.8825714285714283,True,True
2023-02-13,1.8528571428571428,44,0,2,0.6870527672236669,0.7266075247685656,1.8557142857142856,1.8728571428571428,1.89,1.669,1.8813333333333333,True,True
2023-02-14,1.85,45,1,2,0.699458327051647,0.7146733860429609,1.8528571428571428,1.8699999999999999,1.89,1.662,1.8799999999999997,True,True
