pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_25kg,specInfo_5kg,prodPcat_米面类
2022-12-09,2.18,343,4,12,-0.3697245428906732,0.9291414114031743,2.18,2.18,2.1812903225806455,2.043,2.18,False,True,True
2022-12-10,1.99,344,5,12,-0.3536761221763721,0.935367949313148,1.99,1.99,1.99,1.84,1.99,True,False,True
2022-12-10,2.18,344,5,12,-0.3536761221763721,0.935367949313148,2.18,2.18,2.18,2.04,2.18,False,True,True
2022-12-11,2.18,345,6,12,-0.33752289959411347,0.941317317512847,2.18,2.18,2.18,2.04,2.18,False,True,True
2022-12-11,1.99,345,6,12,-0.33752289959411347,0.941317317512847,1.99,1.99,1.99,1.8370000000000002,1.99,True,False,True
2022-12-12,2.18,346,0,12,-0.32126966169236515,0.9469877530760751,2.18,2.18,2.18,2.04,2.18,False,True,True
2022-12-12,1.99,346,0,12,-0.32126966169236515,0.9469877530760751,1.99,1.99,1.99,1.834,1.99,True,False,True
2022-12-13,2.18,347,1,12,-0.3049212246562894,0.9523775757303973,2.18,2.18,2.18,2.04,2.18,False,True,True
2022-12-13,1.99,347,1,12,-0.3049212246562894,0.9523775757303973,1.99,1.99,1.99,1.831,1.99,True,False,True
2022-12-14,1.99,348,2,12,-0.2884824328806098,0.9574851883550389,1.99,1.99,1.99,1.828,1.99,True,False,True
2022-12-14,2.18,348,2,12,-0.2884824328806098,0.9574851883550389,2.18,2.18,2.18,2.04,2.18,False,True,True
2022-12-15,2.18,349,3,12,-0.27195815753410524,0.9623090774541487,2.18,2.18,2.18,2.04,2.18,False,True,True
2022-12-15,1.99,349,3,12,-0.27195815753410524,0.9623090774541487,1.99,1.99,1.99,1.8250000000000002,1.99,True,False,True
2022-12-16,2.18,350,4,12,-0.2553532951161881,0.9668478136052773,2.18,2.18,2.18,2.04,2.18,False,True,True
2022-12-16,1.99,350,4,12,-0.2553532951161881,0.9668478136052773,1.99,1.99,1.99,1.822,1.99,True,False,True
2022-12-17,1.99,351,5,12,-0.23867276600594997,0.9711000518829505,1.99,1.99,1.99,1.819,1.99,True,False,True
2022-12-17,2.18,351,5,12,-0.23867276600594997,0.9711000518829505,2.18,2.18,2.18,2.04,2.18,False,True,True
2022-12-18,1.99,352,6,12,-0.22192151300416674,0.9750645322571945,1.99,1.99,1.99,1.816,1.99,True,False,True
2022-12-18,2.18,352,6,12,-0.22192151300416674,0.9750645322571945,2.18,2.18,2.18,2.04,2.18,False,True,True
2022-12-19,1.99,353,0,12,-0.20510449986861926,0.9787400799669153,1.99,1.99,1.99,1.8130000000000002,1.99,True,False,True
2022-12-19,2.18,353,0,12,-0.20510449986861926,0.9787400799669153,2.18,2.18,2.18,2.04,2.18,False,True,True
2022-12-20,2.18,354,1,12,-0.1882267098432439,0.9821256058680006,2.18,2.18,2.18,2.04,2.18,False,True,True
2022-12-20,1.99,354,1,12,-0.1882267098432439,0.9821256058680006,1.99,1.99,1.99,1.81,1.99,True,False,True
2022-12-21,1.9918181818181817,355,2,12,-0.1712931441814778,0.9852201067560606,1.99,1.99,1.99,1.81,1.990060606060606,True,False,True
2022-12-21,2.18,355,2,12,-0.1712931441814778,0.9852201067560606,2.18,2.18,2.18,2.04,2.18,False,True,True
2022-12-22,2.18,356,3,12,-0.154308820664281,0.9880226656636976,2.18,2.18,2.18,2.04,2.18,False,True,True
2022-12-22,1.9936363636363637,356,3,12,-0.154308820664281,0.9880226656636976,1.9918181818181817,1.99,1.99,1.81,1.990181818181818,True,False,True
2022-12-23,2.18,357,4,12,-0.13727877211326517,0.9905324521322227,2.18,2.18,2.18,2.04,2.18,False,True,True
2022-12-23,1.9954545454545454,357,4,12,-0.13727877211326517,0.9905324521322227,1.9936363636363637,1.99,1.99,1.81,1.9903636363636363,True,False,True
2022-12-24,2.18,358,5,12,-0.12020804489935275,0.9927487224577402,2.18,2.18,2.18,2.04,2.18,False,True,True
2022-12-24,1.997272727272727,358,5,12,-0.12020804489935275,0.9927487224577402,1.9954545454545454,1.99,1.99,1.81,1.9906060606060607,True,False,True
