pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_鲜,prodPcat_海水鱼,prodPcat_其他类
2023-01-25,8.5,25,2,1,0.4171936026123168,0.9088176373395029,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-26,12.347087378640776,26,3,1,0.4327755925504312,0.901501684131884,12.343446601941748,12.321601941747574,12.237864077669903,11.018203883495145,12.294296116504855,True,True,False
2023-01-26,8.5,26,3,1,0.4327755925504312,0.901501684131884,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-27,8.5,27,4,1,0.4482293417404106,0.893918596519257,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-27,12.350728155339805,27,4,1,0.4482293417404106,0.893918596519257,12.347087378640776,12.325242718446603,12.241504854368932,11.021844660194175,12.297936893203882,True,True,False
2023-01-28,12.354368932038835,28,5,1,0.4635502709028509,0.886070621534138,12.350728155339805,12.32888349514563,12.245145631067961,11.025485436893204,12.301577669902912,True,True,False
2023-01-28,8.5,28,5,1,0.4635502709028509,0.886070621534138,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-29,8.5,29,6,1,0.47873384011578846,0.8779600847008882,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-29,12.358009708737864,29,6,1,0.47873384011578846,0.8779600847008882,12.354368932038835,12.33252427184466,12.24878640776699,11.029126213592233,12.305218446601941,True,True,False
2023-01-30,8.5,30,0,1,0.49377555015997715,0.869589389346611,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-30,12.361650485436893,30,0,1,0.49377555015997715,0.869589389346611,12.358009708737864,12.33616504854369,12.25242718446602,11.032766990291263,12.30885922330097,True,True,False
2023-01-31,8.5,31,1,1,0.5086709438521044,0.8609610158889943,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-31,12.365291262135923,31,1,1,0.5086709438521044,0.8609610158889943,12.361650485436893,12.339805825242719,12.256067961165048,11.03640776699029,12.3125,True,True,False
2023-02-01,12.368932038834952,32,2,2,0.5234156073655503,0.8520775211013093,12.365291262135923,12.343446601941748,12.259708737864077,11.04004854368932,12.31614077669903,True,True,False
2023-02-01,8.5,32,2,2,0.5234156073655503,0.8520775211013093,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-02,8.5,33,3,2,0.5380051715382996,0.8429415373547828,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-02,12.372572815533982,33,3,2,0.5380051715382996,0.8429415373547828,12.368932038834952,12.347087378640776,12.263349514563107,11.04368932038835,12.319781553398059,True,True,False
2023-02-03,8.5,34,4,2,0.5524353131676196,0.8335557718385699,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-03,12.37621359223301,34,4,2,0.5524353131676196,0.8335557718385699,12.372572815533982,12.350728155339805,12.266990291262136,11.047330097087379,12.323422330097088,True,True,False
2023-02-04,8.5,35,5,2,0.5667017562911176,0.8239230057575542,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-04,12.379854368932039,35,5,2,0.5667017562911176,0.8239230057575542,12.37621359223301,12.354368932038835,12.270631067961165,11.050970873786408,12.327063106796118,True,True,False
2023-02-05,8.5,36,6,2,0.5808002734538009,0.8140460935082178,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-05,12.383495145631068,36,6,2,0.5808002734538009,0.8140460935082178,12.379854368932039,12.358009708737864,12.274271844660195,11.054611650485437,12.330703883495147,True,True,False
2023-02-06,8.5,37,0,2,0.5947266869607634,0.8039279618328213,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-06,12.387135922330097,37,0,2,0.5947266869607634,0.8039279618328213,12.383495145631068,12.361650485436893,12.277912621359224,11.058252427184467,12.334344660194175,True,True,False
2023-02-07,8.5,38,1,2,0.6084768701151261,0.7935716089521474,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-07,12.390776699029127,38,1,2,0.6084768701151261,0.7935716089521474,12.387135922330097,12.365291262135923,12.281553398058252,11.061893203883495,12.337985436893204,True,True,False
2023-02-08,8.5,39,2,2,0.6220467484408675,0.7829801036770629,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-08,12.394417475728154,39,2,2,0.6220467484408675,0.7829801036770629,12.390776699029127,12.368932038834952,12.285194174757281,11.065533980582524,12.341626213592233,True,True,False
2023-02-09,8.5,40,3,2,0.6354323008901774,0.7721565844991642,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-09,12.398058252427184,40,3,2,0.6354323008901774,0.7721565844991642,12.394417475728154,12.372572815533982,12.28883495145631,11.069174757281553,12.345266990291261,True,True,False
2023-02-10,12.401699029126213,41,4,2,0.6486295610349814,0.7611042586607747,12.398058252427184,12.37621359223301,12.29247572815534,11.072815533980583,12.348907766990292,True,True,False
2023-02-10,8.5,41,4,2,0.6486295610349814,0.7611042586607747,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-11,12.405339805825243,42,5,2,0.6616346182422783,0.7498264012045686,12.401699029126213,12.379854368932039,12.29611650485437,11.076456310679612,12.35254854368932,True,True,False
2023-02-11,8.5,42,5,2,0.6616346182422783,0.7498264012045686,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-12,12.408980582524272,43,6,2,0.6744436188329455,0.7383263540031065,12.405339805825243,12.383495145631068,12.299757281553399,11.080097087378642,12.356189320388351,True,True,False
2023-02-12,8.5,43,6,2,0.6744436188329455,0.7383263540031065,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-13,8.5,44,0,2,0.6870527672236669,0.7266075247685656,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-13,12.412621359223301,44,0,2,0.6870527672236669,0.7266075247685656,12.408980582524272,12.387135922330097,12.303398058252426,11.08373786407767,12.359830097087379,True,True,False
2023-02-14,8.5,45,1,2,0.699458327051647,0.7146733860429609,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-14,12.41626213592233,45,1,2,0.699458327051647,0.7146733860429609,12.412621359223301,12.390776699029127,12.307038834951456,11.087378640776699,12.363470873786408,True,True,False
2023-02-15,8.5,46,2,2,0.7116566222817746,0.7025274741691571,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-15,12.41990291262136,46,2,2,0.7116566222817746,0.7025274741691571,12.41626213592233,12.394417475728154,12.310679611650485,11.091019417475728,12.367111650485437,True,True,False
2023-02-16,8.5,47,3,2,0.7236440382959124,0.6901733882429719,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-16,12.423543689320388,47,3,2,0.7236440382959124,0.6901733882429719,12.41990291262136,12.398058252427184,12.314320388349515,11.094660194174757,12.370752427184467,True,True,False
2023-02-17,12.427184466019417,48,4,2,0.7354170229639855,0.6776147890466889,12.423543689320388,12.401699029126213,12.317961165048544,11.098300970873787,12.374393203883495,True,True,False
2023-02-17,8.5,48,4,2,0.7354170229639855,0.6776147890466889,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-18,8.5,49,5,2,0.7469720876965552,0.6648553979642865,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-18,12.430825242718447,49,5,2,0.7469720876965552,0.6648553979642865,12.427184466019417,12.405339805825243,12.321601941747574,11.101941747572816,12.378033980582526,True,True,False
2023-02-19,8.5,50,6,2,0.7583058084785624,0.6518989958787126,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-19,12.434466019417476,50,6,2,0.7583058084785624,0.6518989958787126,12.430825242718447,12.408980582524272,12.325242718446603,11.105582524271846,12.381674757281553,True,True,False
2023-02-20,8.5,51,0,2,0.7694148268839378,0.6387494220515272,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-20,12.438106796116505,51,0,2,0.7694148268839378,0.6387494220515272,12.434466019417476,12.412621359223301,12.32888349514563,11.109223300970873,12.385315533980584,True,True,False
2023-02-21,12.441747572815533,52,1,2,0.7802958510707755,0.6254105729852463,12.438106796116505,12.41626213592233,12.33252427184466,11.112864077669903,12.388956310679612,True,True,False
2023-02-21,8.5,52,1,2,0.7802958510707755,0.6254105729852463,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-22,8.5,53,2,2,0.7909456567567772,0.6118864012687243,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-22,12.445388349514563,53,2,2,0.7909456567567772,0.6118864012687243,12.441747572815533,12.41990291262136,12.33616504854369,11.116504854368932,12.392597087378642,True,True,False
2023-02-23,8.5,54,3,2,0.8013610881746766,0.5981809144059165,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-23,12.449029126213592,54,3,2,0.8013610881746766,0.5981809144059165,12.445388349514563,12.423543689320388,12.339805825242719,11.120145631067961,12.39623786407767,True,True,False
2023-02-24,8.5,55,4,2,0.8115390590073611,0.5842981736283684,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-24,12.452669902912621,55,4,2,0.8115390590073611,0.5842981736283684,12.449029126213592,12.427184466019417,12.343446601941748,11.12378640776699,12.3998786407767,True,True,False
2023-02-25,8.5,56,5,2,0.8214765533024142,0.5702422926917871,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-25,12.45631067961165,56,5,2,0.8214765533024142,0.5702422926917871,12.452669902912621,12.430825242718447,12.347087378640776,11.12742718446602,12.40351941747573,True,True,False
2023-02-26,8.5,57,6,2,0.8311706263658079,0.5560174366570446,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-26,12.45995145631068,57,6,2,0.8311706263658079,0.5560174366570446,12.45631067961165,12.434466019417476,12.350728155339805,11.131067961165048,12.407160194174757,True,True,False
2023-02-27,8.5,58,0,2,0.8406184056344782,0.5416278206559814,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-27,12.46359223300971,58,0,2,0.8406184056344782,0.5416278206559814,12.45995145631068,12.438106796116505,12.354368932038835,11.134708737864077,12.410800970873789,True,True,False
2023-02-28,8.5,59,1,2,0.8498170915275278,0.5270777086423722,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-02-28,12.467233009708737,59,1,2,0.8498170915275278,0.5270777086423722,12.46359223300971,12.441747572815533,12.358009708737864,11.138349514563107,12.414441747572816,True,True,False
2023-03-01,12.470873786407767,60,2,3,0.8587639582758029,0.5123714121284237,12.467233009708737,12.445388349514563,12.361650485436893,11.141990291262136,12.418082524271846,True,True,False
2023-03-01,8.5,60,2,3,0.8587639582758029,0.5123714121284237,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-02,8.5,61,3,3,0.8674563547295969,0.49751328890718066,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-02,12.474514563106796,61,3,3,0.8674563547295969,0.49751328890718066,12.470873786407767,12.449029126213592,12.365291262135923,11.145631067961165,12.421723300970875,True,True,False
2023-03-03,12.478155339805825,62,4,3,0.8758917051442429,0.48250774176121847,12.474514563106796,12.452669902912621,12.368932038834952,11.149271844660195,12.425364077669904,True,True,False
2023-03-03,8.5,62,4,3,0.8758917051442429,0.48250774176121847,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-04,8.5,63,5,3,0.8840675099433636,0.4673592171580022,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-04,12.481796116504855,63,5,3,0.8840675099433636,0.4673592171580022,12.478155339805825,12.45631067961165,12.372572815533982,11.152912621359222,12.429004854368932,True,True,False
2023-03-05,8.5,64,6,3,0.8919813464595485,0.45207220393230435,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-05,12.485436893203884,64,6,3,0.8919813464595485,0.45207220393230435,12.481796116504855,12.45995145631068,12.37621359223301,11.156553398058252,12.432645631067961,True,True,False
2023-03-06,12.489077669902912,65,0,3,0.8996308696522433,0.43665123195606403,12.485436893203884,12.46359223300971,12.379854368932039,11.160194174757281,12.43628640776699,True,True,False
2023-03-06,8.5,65,0,3,0.8996308696522433,0.43665123195606403,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-07,12.492718446601941,66,1,3,0.9070138128026359,0.4211008707960896,12.489077669902912,12.467233009708737,12.383495145631068,11.16383495145631,12.43992718446602,True,True,False
2023-03-07,8.5,66,1,3,0.9070138128026359,0.4211008707960896,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-08,12.49635922330097,67,2,3,0.9141279881853337,0.40542572835999735,12.492718446601941,12.470873786407767,12.387135922330097,11.16747572815534,12.44356796116505,True,True,False
2023-03-08,8.5,67,2,3,0.9141279881853337,0.40542572835999735,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-09,12.5,68,3,3,0.9209712877166346,0.38963044953078796,12.49635922330097,12.474514563106796,12.390776699029127,11.17111650485437,12.447208737864077,True,True,False
2023-03-09,8.5,68,3,3,0.9209712877166346,0.38963044953078796,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-10,12.5,69,4,3,0.9275416835791966,0.37371971479046906,12.5,12.478155339805825,12.394417475728154,11.174757281553399,12.450728155339807,True,True,False
2023-03-10,8.5,69,4,3,0.9275416835791966,0.37371971479046906,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-11,12.5,70,5,3,0.9338372288229252,0.35769823883312546,12.5,12.481796116504855,12.398058252427184,11.178398058252426,12.454126213592234,True,True,False
2023-03-11,8.5,70,5,3,0.9338372288229252,0.35769823883312546,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-12,12.5,71,6,3,0.9398560579418954,0.3415707691678556,12.5,12.485436893203884,12.401699029126213,11.182038834951456,12.457402912621358,True,True,False
2023-03-12,8.5,71,6,3,0.9398560579418954,0.3415707691678556,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-13,13.5,72,0,3,0.9455963874271426,0.3253420847119801,12.5,12.489077669902912,12.405339805825243,11.185679611650485,12.493891585760517,True,True,False
2023-03-13,8.5,72,0,3,0.9455963874271426,0.3253420847119801,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-14,13.5,73,1,3,0.9510565162951535,0.30901699437494745,13.5,12.492718446601941,12.408980582524272,11.189320388349515,12.530258899676374,True,True,False
2023-03-14,8.5,73,1,3,0.9510565162951535,0.30901699437494745,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-15,8.5,74,2,3,0.9562348265919056,0.29260033563334836,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-15,13.5,74,2,3,0.9562348265919056,0.29260033563334836,13.5,12.49635922330097,12.412621359223301,11.192961165048544,12.566504854368931,True,True,False
2023-03-16,8.5,75,3,3,0.9611297838723007,0.27609697309746883,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-16,13.5,75,3,3,0.9611297838723007,0.27609697309746883,13.5,12.5,12.41626213592233,11.196601941747574,12.602629449838188,True,True,False
2023-03-17,13.5,76,4,3,0.9657399376548549,0.2595117970697999,13.5,12.5,12.41990291262136,11.200242718446601,12.638632686084142,True,True,False
2023-03-17,8.5,76,4,3,0.9657399376548549,0.2595117970697999,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-18,13.5,77,5,3,0.9700639218515071,0.2428497220959356,13.5,12.5,12.423543689320388,11.20388349514563,12.674514563106795,True,True,False
2023-03-18,8.5,77,5,3,0.9700639218515071,0.2428497220959356,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-19,13.5,78,6,3,0.9741004551724205,0.22611568550828828,13.5,12.5,12.427184466019417,11.20752427184466,12.710275080906149,True,True,False
2023-03-19,8.5,78,6,3,0.9741004551724205,0.22611568550828828,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-20,8.5,79,0,3,0.9778483415056568,0.20931464596304847,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-20,14.0,79,0,3,0.9778483415056568,0.20931464596304847,13.5,13.5,12.430825242718447,11.21116504854369,12.762580906148866,True,True,False
2023-03-21,14.0,80,1,3,0.9813064702716093,0.19245158197082998,14.0,13.5,12.434466019417476,11.214805825242719,12.814765372168285,True,True,False
2023-03-21,8.5,80,1,3,0.9813064702716093,0.19245158197082998,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-22,14.0,81,2,3,0.9844738167520922,0.1755314904214282,14.0,13.5,12.438106796116505,11.218446601941748,12.8668284789644,True,True,False
2023-03-22,8.5,81,2,3,0.9844738167520922,0.1755314904214282,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-23,8.5,82,3,3,0.9873494423939864,0.15855938510313475,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-23,14.0,82,3,3,0.9873494423939864,0.15855938510313475,14.0,13.5,12.441747572815533,11.222087378640778,12.918770226537216,True,True,False
2023-03-24,8.5,83,4,3,0.989932495087353,0.141540295217043,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-24,14.0,83,4,3,0.989932495087353,0.141540295217043,14.0,13.5,12.445388349514563,11.225728155339805,12.970590614886731,True,True,False
2023-03-25,8.5,84,5,3,0.9922222094179323,0.12447926388678915,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-25,14.0,84,5,3,0.9922222094179323,0.12447926388678915,14.0,13.5,12.449029126213592,11.229368932038835,13.022289644012945,True,True,False
2023-03-26,8.5,85,6,3,0.994217906893952,0.10738134666416309,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-26,14.0,85,6,3,0.994217906893952,0.10738134666416309,14.0,13.5,12.452669902912621,11.233009708737864,13.073867313915857,True,True,False
2023-03-27,14.0,86,0,3,0.995918996147179,0.09025161003104117,14.0,14.0,12.45631067961165,11.236650485436893,13.125323624595469,True,True,False
2023-03-27,8.5,86,0,3,0.995918996147179,0.09025161003104117,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-28,14.0,87,1,3,0.9973249731081555,0.07309512989807777,14.0,14.0,12.45995145631068,11.240291262135923,13.17665857605178,True,True,False
2023-03-28,8.5,87,1,3,0.9973249731081555,0.07309512989807777,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-29,14.0,88,2,3,0.9984354211555643,0.055916990100603484,14.0,14.0,12.46359223300971,11.243932038834952,13.227872168284788,True,True,False
2023-03-29,8.5,88,2,3,0.9984354211555643,0.055916990100603484,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-30,8.5,89,3,3,0.9992500112396835,0.03872228089217446,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-03-30,14.0,89,3,3,0.9992500112396835,0.03872228089217446,14.0,14.0,12.467233009708737,11.24757281553398,13.278964401294498,True,True,False
2023-03-31,14.0,90,4,3,0.9997685019798909,0.021516097436222254,14.0,14.0,12.470873786407767,11.25121359223301,13.329935275080906,True,True,False
2023-03-31,8.5,90,4,3,0.9997685019798909,0.021516097436222254,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-01,8.5,91,5,4,0.9999907397361901,0.004303538296244289,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-01,14.0,91,5,4,0.9999907397361901,0.004303538296244289,14.0,14.0,12.474514563106796,11.254854368932039,13.380784789644013,True,True,False
2023-04-02,14.0,92,6,4,0.9999166586547379,-0.01291029607500882,14.0,14.0,12.478155339805825,11.258495145631068,13.431512944983817,True,True,False
2023-04-02,8.5,92,6,4,0.9999166586547379,-0.01291029607500882,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-03,8.5,93,0,4,0.9995462806873573,-0.030120304846908114,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-03,14.0,93,0,4,0.9995462806873573,-0.030120304846908114,14.0,14.0,12.481796116504855,11.262135922330097,13.482119741100323,True,True,False
2023-04-04,14.0,94,1,4,0.9988797155850336,-0.04732138832243185,14.0,14.0,12.485436893203884,11.265776699029127,13.532605177993528,True,True,False
2023-04-04,8.5,94,1,4,0.9988797155850336,-0.04732138832243185,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-05,8.5,95,2,4,0.9979171608653922,-0.06450844944931623,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-05,14.0,95,2,4,0.9979171608653922,-0.06450844944931623,14.0,14.0,12.489077669902912,11.269417475728154,13.58296925566343,True,True,False
2023-04-06,14.0,96,3,4,0.9966589017541702,-0.08167639533042241,14.0,14.0,12.492718446601941,11.273058252427184,13.633211974110031,True,True,False
2023-04-06,8.5,96,3,4,0.9966589017541702,-0.08167639533042241,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-07,14.0,97,4,4,0.9951053111006976,-0.09882013873287143,14.0,14.0,12.49635922330097,11.276699029126213,13.683333333333334,True,True,False
2023-04-07,8.5,97,4,4,0.9951053111006976,-0.09882013873287143,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-08,14.0,98,5,4,0.9932568492674143,-0.11593459959550041,14.0,14.0,12.5,11.280339805825243,13.733333333333333,True,True,False
2023-04-08,8.5,98,5,4,0.9932568492674143,-0.11593459959550041,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-09,8.5,99,6,4,0.9911140639934547,-0.1330147065341959,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-09,14.0,99,6,4,0.9911140639934547,-0.1330147065341959,14.0,14.0,12.5,11.283980582524272,13.783333333333333,True,True,False
2023-04-10,14.0,100,0,4,0.9886775902323405,-0.1500553983446526,14.0,14.0,12.5,11.287621359223301,13.833333333333334,True,True,False
2023-04-10,8.5,100,0,4,0.9886775902323405,-0.1500553983446526,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-11,14.0,101,1,4,0.9859481499638304,-0.16705162550211924,14.0,14.0,12.5,11.29126213592233,13.883333333333333,True,True,False
2023-04-11,8.5,101,1,4,0.9859481499638304,-0.16705162550211924,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-12,8.5,102,2,4,0.9829265519799822,-0.18399835165768005,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-12,14.0,102,2,4,0.9829265519799822,-0.18399835165768005,14.0,14.0,13.5,11.294902912621358,13.9,True,True,False
2023-04-13,8.5,103,3,4,0.9796136916454901,-0.20089055513063506,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-13,14.0,103,3,4,0.9796136916454901,-0.20089055513063506,14.0,14.0,13.5,11.298543689320388,13.916666666666666,True,True,False
2023-04-14,14.0,104,4,4,0.9760105506323683,-0.21772323039653177,14.0,14.0,13.5,11.302184466019417,13.933333333333334,True,True,False
2023-04-14,8.5,104,4,4,0.9760105506323683,-0.21772323039653177,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-15,14.0,105,5,4,0.9721181966290613,-0.23449138957040985,14.0,14.0,13.5,11.305825242718447,13.95,True,True,False
2023-04-15,8.5,105,5,4,0.9721181966290613,-0.23449138957040985,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-16,14.0,106,6,4,0.9679377830240642,-0.25119006388481935,14.0,14.0,13.5,11.309466019417476,13.966666666666667,True,True,False
2023-04-16,8.5,106,6,4,0.9679377830240642,-0.25119006388481935,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-17,8.5,107,0,4,0.9634705485641488,-0.2678143051621742,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-17,14.0,107,0,4,0.9634705485641488,-0.2678143051621742,14.0,14.0,13.5,11.313106796116505,13.983333333333333,True,True,False
2023-04-18,14.0,108,1,4,0.9587178169872964,-0.2843591872810034,14.0,14.0,13.5,11.316747572815533,14.0,True,True,False
2023-04-18,8.5,108,1,4,0.9587178169872964,-0.2843591872810034,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-19,14.0,109,2,4,0.9536809966304457,-0.30081980763566735,14.0,14.0,14.0,11.320388349514563,14.0,True,True,False
2023-04-19,8.5,109,2,4,0.9536809966304457,-0.30081980763566735,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-20,8.5,110,3,4,0.9483615800121715,-0.3171912885891061,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-20,14.0,110,3,4,0.9483615800121715,-0.3171912885891061,14.0,14.0,14.0,11.324029126213592,14.0,True,True,False
2023-04-21,14.0,111,4,4,0.9427611433904207,-0.3334687789181868,14.0,14.0,14.0,11.327669902912621,14.0,True,True,False
2023-04-21,8.5,111,4,4,0.9427611433904207,-0.3334687789181868,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-22,14.0,112,5,4,0.9368813462954315,-0.3496474552512284,14.0,14.0,14.0,11.33131067961165,14.0,True,True,False
2023-04-22,8.5,112,5,4,0.9368813462954315,-0.3496474552512284,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-23,14.0,113,6,4,0.9307239310379795,-0.36572252349726897,14.0,14.0,14.0,11.33495145631068,14.0,True,True,False
2023-04-23,8.5,113,6,4,0.9307239310379795,-0.36572252349726897,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-24,14.0,114,0,4,0.9242907221930933,-0.3816892202666588,14.0,14.0,14.0,11.33859223300971,14.0,True,True,False
2023-04-24,8.5,114,0,4,0.9242907221930933,-0.3816892202666588,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-25,8.5,115,1,4,0.9175836260593937,-0.39754281428255595,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-25,14.0,115,1,4,0.9175836260593937,-0.39754281428255595,14.0,14.0,14.0,11.342233009708737,14.0,True,True,False
2023-04-26,8.5,116,2,4,0.9106046300942162,-0.4132786077829042,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-26,14.0,116,2,4,0.9106046300942162,-0.4132786077829042,14.0,14.0,14.0,11.345873786407767,14.0,True,True,False
2023-04-27,8.5,117,3,4,0.9033558023246845,-0.4288919379124835,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-27,14.0,117,3,4,0.9033558023246845,-0.4288919379124835,14.0,14.0,14.0,11.349514563106796,14.0,True,True,False
2023-04-28,14.0,118,4,4,0.895839290734909,-0.4443781781046132,14.0,14.0,14.0,11.353155339805825,14.0,True,True,False
2023-04-28,8.5,118,4,4,0.895839290734909,-0.4443781781046132,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-29,14.0,119,5,4,0.8880573226294932,-0.45973273945210397,14.0,14.0,14.0,11.356796116504855,14.0,True,True,False
2023-04-29,8.5,119,5,4,0.8880573226294932,-0.45973273945210397,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-04-30,14.0,120,6,4,0.8800122039735357,-0.47495107206704995,14.0,14.0,14.0,11.360436893203884,14.0,True,True,False
2023-04-30,8.5,120,6,4,0.8800122039735357,-0.47495107206704995,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-05-01,14.0,121,0,5,0.8717063187093218,-0.4900286664290592,14.0,14.0,14.0,11.364077669902912,14.0,True,True,False
2023-05-01,8.5,121,0,5,0.8717063187093218,-0.4900286664290592,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-05-02,8.5,122,1,5,0.8631421280499114,-0.5049610547215204,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-05-02,14.0,122,1,5,0.8631421280499114,-0.5049610547215204,14.0,14.0,14.0,11.367718446601941,14.0,True,True,False
2023-05-03,8.5,123,2,5,0.854322169749827,-0.5197438121555155,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-05-03,14.0,123,2,5,0.854322169749827,-0.5197438121555155,14.0,14.0,14.0,11.37135922330097,14.0,True,True,False
2023-05-04,8.5,124,3,5,0.8452490573530633,-0.5343725582809786,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-05-04,14.0,124,3,5,0.8452490573530633,-0.5343725582809786,14.0,14.0,14.0,11.375,14.0,True,True,False
2023-05-05,14.0,125,4,5,0.8359254794186372,-0.548842958284719,14.0,14.0,14.0,11.37864077669903,14.0,True,True,False
2023-05-05,8.5,125,4,5,0.8359254794186372,-0.548842958284719,8.5,8.5,8.5,8.5,8.5,True,False,True
